model,position,true_class,pred_class,correct,trust_score,max_softmax,mc_dropout,calib_health
xgb_5class_cw,734,1,1,1,68.68322465361366,0.9999966621398926,,green
xgb_5class_cw,735,1,1,1,1.0544565352304538,0.9999966621398926,,green
xgb_5class_cw,736,1,0,0,2.0483309323180605,0.9999966621398926,,red
xgb_5class_cw,737,1,1,1,1.5906396320121758,0.7479112148284912,,green
xgb_5class_cw,738,3,0,0,2.3729892540533273,0.9999966621398926,,red
xgb_5class_cw,739,0,0,1,0.9797039232178979,0.9999966621398926,,red
xgb_5class_cw,740,3,0,0,2.0065694731318433,0.9999964833259584,,red
xgb_5class_cw,741,0,0,1,47104.20476939877,0.9999966621398926,,red
xgb_5class_cw,742,2,2,1,0.9998780841632322,0.7221497893333435,,red
xgb_5class_cw,743,2,2,1,27.92974456717267,0.9999966621398926,,red
xgb_5class_cw,744,3,0,0,2.3140373934918594,0.9999966621398926,,red
xgb_5class_cw,745,2,2,1,50.17925686725484,0.9999966621398926,,red
xgb_5class_cw,746,1,1,1,1.7889819818453239,0.9729698300361632,,green
xgb_5class_cw,747,0,0,1,43.3093089466926,0.9999966621398926,,red
xgb_5class_cw,748,2,1,0,1.3255361410277262,0.9920601844787598,,green
xgb_5class_cw,749,2,2,1,12.697023193103497,0.9999966621398926,,red
xgb_5class_cw,750,0,0,1,11.482956470142822,0.9999966621398926,,red
xgb_5class_cw,751,2,2,1,11.957998954845092,0.9999966621398926,,red
xgb_5class_cw,752,0,0,1,8.632856624718794,0.9999966621398926,,red
xgb_5class_cw,753,2,0,0,1.145749541004164,0.9999966621398926,,red
xgb_5class_cw,754,3,0,0,6.186544829156901,0.9999966621398926,,red
xgb_5class_cw,755,1,1,1,1.7740527848283034,0.9729698300361632,,green
xgb_5class_cw,756,0,1,0,2.7589396789450813,0.9999966621398926,,green
xgb_5class_cw,757,1,0,0,5.39760475841215,0.5999979972839355,,red
xgb_5class_cw,758,0,0,1,20.90499565042853,0.9999966621398926,,red
xgb_5class_cw,759,1,1,1,48.00456399202405,0.9999966621398926,,green
xgb_5class_cw,760,3,0,0,2.4390661861133927,0.9999966621398926,,red
xgb_5class_cw,761,0,0,1,13.928529495543769,0.9999966621398926,,red
xgb_5class_cw,762,0,0,1,15.37375713056172,0.9999966621398926,,red
xgb_5class_cw,763,3,0,0,2.4949180008592844,0.9999966621398926,,red
xgb_5class_cw,764,0,0,1,29582.325907305814,0.9999966621398926,,red
xgb_5class_cw,765,3,0,0,0.7958931592843677,0.5454528331756592,,red
xgb_5class_cw,766,2,2,1,0.5274150001734981,0.5999975800514221,,red
xgb_5class_cw,767,0,0,1,96.57901319959625,0.9999966621398926,,red
xgb_5class_cw,768,0,0,1,33.767599272036215,0.9999966621398926,,red
xgb_5class_cw,769,2,2,1,103.53303605251642,0.9999966621398926,,red
xgb_5class_cw,770,1,1,1,43.18035597496453,0.9999966621398926,,green
xgb_5class_cw,771,0,2,0,3.092135795301433,0.9999966621398926,,red
xgb_5class_cw,772,1,1,1,11.338963368855689,0.9999966621398926,,green
xgb_5class_cw,773,1,1,1,45.655563970343344,0.9999966621398926,,green
xgb_5class_cw,774,3,0,0,1.4196238827769256,0.9999966621398926,,red
xgb_5class_cw,775,3,0,0,6.133114038935127,0.9999966621398926,,red
xgb_5class_cw,776,3,0,0,2.50318696135555,0.999996304512024,,red
xgb_5class_cw,777,4,4,1,0.6379142087247692,0.9920048713684082,,red
xgb_5class_cw,778,1,0,0,1.599721517790452,0.9999966621398926,,red
xgb_5class_cw,779,0,0,1,19.265889757473097,0.9999966621398926,,red
xgb_5class_cw,780,0,0,1,669.4896034904497,0.9999966621398926,,red
xgb_5class_cw,781,0,0,1,58.70886278098105,0.9999966621398926,,red
xgb_5class_cw,782,0,0,1,50.14377060142063,0.9999966621398926,,red
xgb_5class_cw,783,1,1,1,47.87558735531105,0.9999966621398926,,green
xgb_5class_cw,784,1,1,1,1.9758301685635202,0.9729698300361632,,green
xgb_5class_cw,785,0,0,1,12.102382069427854,0.9999966621398926,,red
xgb_5class_cw,786,3,0,0,2.7447036161071137,0.9999966621398926,,red
xgb_5class_cw,787,1,0,0,1.602763189651698,0.85526043176651,,red
xgb_5class_cw,788,1,1,1,113.8860648215231,0.9999966621398926,,green
xgb_5class_cw,789,4,0,0,21.70172708080716,0.9999966025352478,,red
xgb_5class_cw,790,0,0,1,10.734084064092238,0.9999966621398926,,red
xgb_5class_cw,791,0,0,1,15.588002690403478,0.9999966621398926,,red
xgb_5class_cw,792,1,1,1,27.633425675477856,0.9999966621398926,,green
xgb_5class_cw,793,2,1,0,1.3989164304096298,0.9920601844787598,,green
xgb_5class_cw,794,1,1,1,1.556675791711332,0.9729698300361632,,green
xgb_5class_cw,795,2,2,1,0.3465599894302937,0.7199980020523071,,red
xgb_5class_cw,796,2,2,1,0.33464371474780596,0.7199980020523071,,red
xgb_5class_cw,797,1,1,1,117.12460399656473,0.9999966621398926,,green
xgb_5class_cw,798,1,1,1,11.881701405911162,0.9999966621398926,,green
xgb_5class_cw,799,3,0,0,2.5940819703249836,0.9999966621398926,,red
xgb_5class_cw,800,2,1,0,5.775306906023606,0.9920601844787598,,green
xgb_5class_cw,801,2,2,1,12.992991673081404,0.9999966621398926,,red
xgb_5class_cw,802,0,0,1,12.397485516674402,0.9999966621398926,,red
xgb_5class_cw,803,0,0,1,188.02066048069057,0.9999966621398926,,red
xgb_5class_cw,804,1,1,1,53.29279555344612,0.9999966621398926,,green
xgb_5class_cw,805,3,0,0,3.403415813270885,0.9999966621398926,,red
xgb_5class_cw,806,3,0,0,1.3628422650690815,0.9999966621398926,,red
xgb_5class_cw,807,2,0,0,0.5062704068648829,0.9999966621398926,,red
xgb_5class_cw,808,3,0,0,1.8233258719677041,0.9999966621398926,,red
xgb_5class_cw,809,4,0,0,0.5692980523502724,0.9999964833259584,,red
xgb_5class_cw,810,0,0,1,3.5090463353738235,0.9999966621398926,,red
xgb_5class_cw,811,4,0,0,4.51623870203669,0.9999966621398926,,red
xgb_5class_cw,812,2,0,0,1.2272616662955182,0.85526043176651,,red
xgb_5class_cw,813,0,0,1,28.937393675756457,0.9999966621398926,,red
xgb_5class_cw,814,1,1,1,32.322502883467145,0.9999966621398926,,green
xgb_5class_cw,815,1,1,1,98.01761500912578,0.9999966621398926,,green
xgb_5class_cw,816,1,1,1,43.83161061825154,0.9999966621398926,,green
xgb_5class_cw,817,2,2,1,82.83494996401245,0.9999966621398926,,red
xgb_5class_cw,818,1,1,1,44.39293303531547,0.9999966621398926,,green
xgb_5class_cw,819,0,0,1,20.95496111138886,0.9999966621398926,,red
xgb_5class_cw,820,3,0,0,2.3768168748279352,0.9999966621398926,,red
xgb_5class_cw,821,4,0,0,9.261796263323388,0.9999966621398926,,red
xgb_5class_cw,822,1,1,1,42.24046515041164,0.9999966621398926,,green
xgb_5class_cw,823,3,0,0,84.12962150358254,0.9999966621398926,,red
xgb_5class_cw,824,1,1,1,38.09470365894053,0.9999966621398926,,green
xgb_5class_cw,825,1,1,1,172.5696625775958,0.9999966621398926,,green
xgb_5class_cw,826,0,0,1,58.048061532763136,0.9999966621398926,,red
xgb_5class_cw,827,1,1,1,47.483352326959874,0.9999966621398926,,green
xgb_5class_cw,828,2,2,1,11.888674589306541,0.9999966621398926,,red
xgb_5class_cw,829,2,2,1,12.062908985203201,0.9999966621398926,,red
xgb_5class_cw,830,3,0,0,48.33392150377275,0.9999966621398926,,red
xgb_5class_cw,831,3,3,1,1.5531768226606224,0.9999966621398926,,green
xgb_5class_cw,832,1,1,1,78.33451415454357,0.9999966621398926,,green
xgb_5class_cw,833,2,0,0,1.2733476366526533,0.5999979972839355,,red
xgb_5class_cw,834,1,1,1,137.8544402722199,0.9999966621398926,,green
xgb_5class_cw,835,2,2,1,48.316282163213565,0.9999966621398926,,red
xgb_5class_cw,836,1,1,1,23.640048878138327,0.9999966621398926,,green
xgb_5class_cw,837,4,0,0,0.9985999878136077,0.999996542930603,,red
xgb_5class_cw,838,3,0,0,2.502473790918937,0.9999966621398926,,red
xgb_5class_cw,839,3,0,0,4.884841229170163,0.9999966621398926,,red
xgb_5class_cw,840,0,0,1,13.629279687879187,0.9999966621398926,,red
xgb_5class_cw,841,0,0,1,6292.150624156654,0.9999966621398926,,red
xgb_5class_cw,842,3,0,0,2.8859092645971445,0.9999966621398926,,red
xgb_5class_cw,843,0,0,1,0.5445229448804203,0.9999966621398926,,red
xgb_5class_cw,844,1,1,1,87.9779080767264,0.9999966621398926,,green
xgb_5class_cw,845,3,0,0,11.866569553836582,0.9999966621398926,,red
xgb_5class_cw,846,0,0,1,3.8062221311694673,0.9999966621398926,,red
xgb_5class_cw,847,1,1,1,41.32967793097237,0.9999966621398926,,green
xgb_5class_cw,848,1,1,1,33.33799391919472,0.9999966621398926,,green
xgb_5class_cw,849,4,0,0,0.6830739802863706,0.999996542930603,,red
xgb_5class_cw,850,2,0,0,1.176316735671095,0.9999966621398926,,red
xgb_5class_cw,851,1,0,0,2.2572114972063444,0.9999966621398926,,red
xgb_5class_cw,852,0,0,1,17.233345941777227,0.9999966621398926,,red
xgb_5class_cw,853,1,1,1,1.968824009828531,0.9999966621398926,,green
xgb_5class_cw,854,2,0,0,0.5998511743923662,0.6661686301231384,,red
xgb_5class_cw,855,3,0,0,1.8249989834249618,0.9999966621398926,,red
xgb_5class_cw,856,1,1,1,43.77297672729924,0.9999966621398926,,green
xgb_5class_cw,857,0,0,1,35.85232536001948,0.9999966621398926,,red
xgb_5class_cw,858,3,0,0,2.5475608310094717,0.999996304512024,,red
xgb_5class_cw,859,3,0,0,4.007291115401905,0.9999966621398926,,red
xgb_5class_cw,860,3,0,0,3.9736603745231758,0.9999966621398926,,red
xgb_5class_cw,861,1,0,0,9.495505775828303,0.9999966621398926,,red
xgb_5class_cw,862,1,0,0,4.072848488790873,0.9999966621398926,,red
xgb_5class_cw,863,1,0,0,1.58160782694992,0.8116426467895508,,red
xgb_5class_cw,864,2,2,1,73.27240712206485,0.9999966621398926,,red
xgb_5class_cw,865,4,0,0,1.8018056973440555,0.9999966621398926,,red
xgb_5class_cw,866,3,0,0,3.066043601765869,0.9999966621398926,,red
xgb_5class_cw,867,3,0,0,25.755973634108308,0.9999966621398926,,red
xgb_5class_cw,868,3,0,0,0.6858833940881844,0.85526043176651,,red
xgb_5class_cw,869,4,0,0,4.331018967096035,0.9999966621398926,,red
xgb_5class_cw,870,2,2,1,48.626578926097885,0.9999966621398926,,red
xgb_5class_cw,871,3,0,0,76.4196874454423,0.9999966621398926,,red
xgb_5class_cw,872,2,2,1,10.644440976256,0.9999966621398926,,red
xgb_5class_cw,873,2,2,1,74.21161788560029,0.9999966621398926,,red
xgb_5class_cw,874,1,1,1,73.76072902929214,0.9999966621398926,,green
xgb_5class_cw,875,1,1,1,25.56155624301397,0.9999966621398926,,green
xgb_5class_cw,876,0,0,1,11.571189325250272,0.9999966621398926,,red
xgb_5class_cw,877,0,0,1,48.43757223598215,0.9999966621398926,,red
xgb_5class_cw,878,3,0,0,24.230914800375984,0.9999966621398926,,red
xgb_5class_cw,879,2,0,0,0.4527890205212237,0.5999979972839355,,red
xgb_5class_cw,880,1,1,1,28.486795979078185,0.9999966621398926,,green
xgb_5class_cw,881,4,0,0,1.367766132800834,0.8994145393371582,,red
xgb_5class_cw,882,0,0,1,99.8645214922029,0.9999966621398926,,red
xgb_5class_cw,883,2,2,1,40.50323845253409,0.9999966621398926,,red
xgb_5class_cw,884,3,0,0,3.9546017749038986,0.9999966621398926,,red
xgb_5class_cw,885,0,0,1,17.642688976541695,0.9999966621398926,,red
xgb_5class_cw,886,1,0,0,0.435841420197391,0.999996304512024,,red
xgb_5class_cw,887,3,0,0,56.109223313503854,0.9999966621398926,,red
xgb_5class_cw,888,2,2,1,2.9897616796969446,0.9999966621398926,,red
xgb_5class_cw,889,0,0,1,82.85488578604064,0.9999966621398926,,red
xgb_5class_cw,890,2,2,1,19.473823121129286,0.9999966621398926,,red
xgb_5class_cw,891,0,0,1,1.2402501725195063,0.9999966621398926,,red
xgb_5class_cw,892,1,1,1,32.36476359561403,0.9999966621398926,,green
xgb_5class_cw,893,3,0,0,2.8335358794480037,0.9999966621398926,,red
xgb_5class_cw,894,4,4,1,1.6392279710288153,0.9721020460128784,,red
xgb_5class_cw,895,0,0,1,13.717290891081916,0.9999966621398926,,red
xgb_5class_cw,896,0,0,1,158.03729343197557,0.9999966621398926,,red
xgb_5class_cw,897,1,1,1,22.42365299587963,0.9999966621398926,,green
xgb_5class_cw,898,3,0,0,1.6388008948521031,0.9999966621398926,,red
xgb_5class_cw,899,0,0,1,64.23056115855427,0.9999966621398926,,red
xgb_5class_cw,900,1,1,1,2.0492350033015687,0.9729698300361632,,green
xgb_5class_cw,901,1,0,0,5.620810583417633,0.9999966621398926,,red
xgb_5class_cw,902,2,2,1,42.398937120045446,0.9999966621398926,,red
xgb_5class_cw,903,0,0,1,48.39148289433136,0.9999966621398926,,red
xgb_5class_cw,904,1,1,1,49.86148217446996,0.9999966621398926,,green
xgb_5class_cw,905,2,0,0,1.3772654079908233,0.9999966621398926,,red
xgb_5class_cw,906,1,1,1,35.681467941000754,0.9999966621398926,,green
xgb_5class_cw,907,1,1,1,13.436940091939853,0.9999966621398926,,green
xgb_5class_cw,908,2,0,0,0.9136840720011477,0.9999966621398926,,red
xgb_5class_cw,909,2,2,1,3.318417587531809,0.9999966621398926,,red
xgb_5class_cw,910,2,2,1,68.96954762422382,0.9999966621398926,,red
xgb_5class_cw,911,4,0,0,1.40217867225897,0.9999962449073792,,red
xgb_5class_cw,912,1,1,1,2.857277625670138,0.9729698300361632,,green
xgb_5class_cw,913,1,1,1,4.046930170795866,0.9920601844787598,,green
xgb_5class_cw,914,0,0,1,19.331182668864646,0.9999966621398926,,red
xgb_5class_cw,915,2,2,1,15.18848604975671,0.9999966621398926,,red
xgb_5class_cw,916,4,3,0,0.8045368107311885,0.5999974608421326,,green
xgb_5class_cw,917,0,0,1,0.7206246254681552,0.9999966621398926,,red
xgb_5class_cw,918,0,0,1,90.21692430000171,0.9999966621398926,,red
xgb_5class_cw,919,1,1,1,41.83570967979459,0.9999966621398926,,green
xgb_5class_cw,920,3,0,0,1.4335984310871914,0.999996542930603,,red
xgb_5class_cw,921,1,1,1,0.5481325690863176,0.9729698300361632,,green
xgb_5class_cw,922,1,1,1,2.3788934029211224,0.9729698300361632,,green
xgb_5class_cw,923,3,0,0,5.500578417157118,0.9999966621398926,,red
xgb_5class_cw,924,3,3,1,0.44771076162399653,0.9599953889846802,,green
xgb_5class_cw,925,1,2,0,0.18733331409696172,0.5999975800514221,,red
xgb_5class_cw,926,3,0,0,2.8672278143164234,0.9999966621398926,,red
xgb_5class_cw,927,3,3,1,0.46362266543485636,0.9916622042655944,,green
xgb_5class_cw,928,1,1,1,43.695892552764896,0.9999966621398926,,green
xgb_5class_cw,929,3,0,0,2.3141418395809468,0.9999966621398926,,red
xgb_5class_cw,930,1,1,1,125.36157114789745,0.9999966621398926,,green
xgb_5class_cw,931,0,0,1,14.420781383793152,0.9999966621398926,,red
xgb_5class_cw,932,2,2,1,0.7845092681992786,0.9999966621398926,,red
xgb_5class_cw,933,1,2,0,0.1880253005586397,0.5999975800514221,,red
xgb_5class_cw,934,0,0,1,41.97902153903013,0.9999966621398926,,red
xgb_5class_cw,935,2,2,1,25.83249384687855,0.9999966621398926,,red
xgb_5class_cw,936,4,0,0,1.3764925538043649,0.9380759000778198,,red
xgb_5class_cw,937,4,0,0,0.7834340250866269,0.9999960660934448,,red
xgb_5class_cw,938,3,0,0,2.8443700921728508,0.9999966621398926,,red
xgb_5class_cw,939,0,0,1,34024.168356669,0.9999966621398926,,red
xgb_5class_cw,940,1,1,1,55.57319711187228,0.9999966621398926,,green
xgb_5class_cw,941,2,2,1,0.7497065987773145,0.7199980020523071,,red
xgb_5class_cw,942,3,0,0,0.1969345936596031,0.9999966621398926,,red
xgb_5class_cw,943,0,0,1,10.708607091423984,0.9999966621398926,,red
xgb_5class_cw,944,1,1,1,11.319226856542267,0.9999966621398926,,green
xgb_5class_cw,945,3,0,0,4.862871676725172,0.999996304512024,,red
xgb_5class_cw,946,3,0,0,2.5810315768149716,0.9999966621398926,,red
xgb_5class_cw,947,1,1,1,103.7731888449915,0.9999966621398926,,green
xgb_5class_cw,948,0,0,1,8.13551780193184,0.9999966621398926,,red
xgb_5class_cw,949,0,0,1,1041.1612973204178,0.9999966621398926,,red
xgb_5class_cw,950,3,0,0,2.5780334225286943,0.999996542930603,,red
xgb_5class_cw,951,1,1,1,56.894225641289175,0.9999966621398926,,green
xgb_5class_cw,952,2,2,1,2.2510347696950204,0.9999966621398926,,red
xgb_5class_cw,953,0,0,1,37.53642917461497,0.9999966621398926,,red
xgb_5class_cw,954,1,2,0,0.9854181821531011,0.9920601844787598,,red
xgb_5class_cw,955,3,0,0,1.3788930921739015,0.9430696368217468,,red
xgb_5class_cw,956,1,1,1,126.19593513114405,0.9999966621398926,,green
xgb_5class_cw,957,1,1,1,0.7649750524641176,0.5222285389900208,,green
xgb_5class_cw,958,3,0,0,2.708246017250407,0.9999966621398926,,red
xgb_5class_cw,959,1,1,1,59.77604631288313,0.9999966621398926,,green
xgb_5class_cw,960,0,2,0,2.467376560465311,0.9999966621398926,,red
xgb_5class_cw,961,2,2,1,84.66582368006769,0.9999966621398926,,red
xgb_5class_cw,962,1,1,1,53.75391563276084,0.9999966621398926,,green
xgb_5class_cw,963,1,1,1,93.0434064473084,0.9999966621398926,,green
xgb_5class_cw,964,0,0,1,6.830779156057714,0.9999966621398926,,red
xgb_5class_cw,965,1,1,1,45.00447129825352,0.9999966621398926,,green
xgb_5class_cw,966,3,0,0,16.07939450550722,0.9999966621398926,,red
xgb_5class_cw,967,1,1,1,44.95716629075194,0.9999966621398926,,green
xgb_5class_cw,968,3,3,1,0.48575292424633626,0.989801585674286,,green
xgb_5class_cw,969,4,4,1,0.07448023826270901,0.98749577999115,,red
xgb_5class_cw,970,3,0,0,4.413216971159283,0.9999966621398926,,red
xgb_5class_cw,971,3,3,1,0.9328090988474784,0.9912325739860536,,green
xgb_5class_cw,972,3,0,0,1.822080793545395,0.9999966621398926,,red
xgb_5class_cw,973,0,0,1,16569.89484931773,0.9999966621398926,,red
xgb_5class_cw,974,0,0,1,0.9702386424219399,0.9999966621398926,,red
xgb_5class_cw,975,2,2,1,106.94134682768279,0.9999966621398926,,red
xgb_5class_cw,976,2,2,1,51.096205937879745,0.9999966621398926,,red
xgb_5class_cw,977,4,4,1,0.6388924894510379,0.6268340349197388,,red
xgb_5class_cw,978,2,2,1,1.1320645596558598,0.9999966621398926,,red
xgb_5class_cw,979,3,0,0,2.647631167575394,0.9999966621398926,,red
xgb_5class_cw,980,0,0,1,19.70102081234314,0.9999966621398926,,red
xgb_5class_cw,981,0,0,1,18.394442913849403,0.9999966621398926,,red
xgb_5class_cw,982,2,0,0,0.9572848447667808,0.9999966621398926,,red
xgb_5class_cw,983,2,2,1,2.161078102624214,0.9999966621398926,,red
xgb_5class_cw,984,0,0,1,38.812280441308296,0.9999966621398926,,red
xgb_5class_cw,985,1,1,1,30.203875978574242,0.9999966621398926,,green
xgb_5class_cw,986,2,2,1,0.43168487020289886,0.9999966621398926,,red
xgb_5class_cw,987,3,0,0,3.2523492790989255,0.9999966621398926,,red
xgb_5class_cw,988,3,0,0,2.501615046799992,0.9999966621398926,,red
xgb_5class_cw,989,1,1,1,10.622263467218735,0.9999966621398926,,green
xgb_5class_cw,990,3,0,0,3.2311743752956876,0.5567200779914856,,red
xgb_5class_cw,991,2,0,0,0.45770329413266303,0.85526043176651,,red
xgb_5class_cw,992,3,0,0,4.889926479411639,0.9999966621398926,,red
xgb_5class_cw,993,0,0,1,14.124034190975854,0.9999966621398926,,red
xgb_5class_cw,994,0,0,1,41081.84329359331,0.9999966621398926,,red
xgb_5class_cw,995,1,1,1,1.0609333857257601,0.9999966621398926,,green
xgb_5class_cw,996,1,1,1,48.27709563281015,0.9999966621398926,,green
xgb_5class_cw,997,2,2,1,3.359280236550153,0.9999966621398926,,red
xgb_5class_cw,998,4,0,0,0.6817446231300999,0.9999966025352478,,red
xgb_5class_cw,999,0,0,1,3968.8418744014875,0.9999966621398926,,red
dnn_5class_cw,0,0,0,1,1426.4790956240463,0.9997984766960144,-0.05396876484155655,red
dnn_5class_cw,1,4,4,1,0.8080751410117071,0.5317090153694153,-0.45808112621307373,red
dnn_5class_cw,2,3,0,0,19.57039394495377,0.9997965693473816,-0.8298935890197754,red
dnn_5class_cw,3,3,0,0,2.314466515716473,0.9999337196350098,-0.0513969287276268,red
dnn_5class_cw,4,0,0,1,23583.769638377853,0.9997984766960144,-0.027422748506069183,red
dnn_5class_cw,5,2,0,0,0.6028012315118182,0.7772808074951172,-1.0731321573257446,red
dnn_5class_cw,6,4,0,0,4.711534731770332,0.9748087525367736,-1.2492079734802246,red
dnn_5class_cw,7,3,3,1,2.152769225607881,0.6273714900016785,-0.4090821444988251,green
dnn_5class_cw,8,1,1,1,2.014088534083949,0.9999337196350098,-0.08269350975751877,green
dnn_5class_cw,9,0,0,1,8.937484916081619,0.9999337196350098,-0.05474443733692169,red
dnn_5class_cw,10,2,2,1,85.5104188187224,0.9810131192207336,-0.050745509564876556,amber
dnn_5class_cw,11,2,2,1,2.790651598510382,0.9999783039093018,-0.009325467050075531,amber
dnn_5class_cw,12,0,0,1,66.17880874068598,0.9999337196350098,-0.03802711144089699,red
dnn_5class_cw,13,1,0,0,1.755152256980912,0.9997979402542114,-0.18331477046012878,red
dnn_5class_cw,14,3,0,0,2.345951702253948,0.9999337196350098,-0.12322324514389038,red
dnn_5class_cw,15,0,2,0,4.504228853081429,0.9999783039093018,-0.007729001343250275,amber
dnn_5class_cw,16,0,0,1,24.099142805325386,0.9999337196350098,-0.07171215862035751,red
dnn_5class_cw,17,3,0,0,2.6311099775875664,0.9999337196350098,-0.05820022150874138,red
dnn_5class_cw,18,0,0,1,15621.685808759898,0.999798595905304,-0.038511909544467926,red
dnn_5class_cw,19,0,0,1,61.18910487614893,0.9999337196350098,-0.04557716101408005,red
dnn_5class_cw,20,0,0,1,6.136705625717214,0.9997981786727904,-0.1916464865207672,red
dnn_5class_cw,21,3,0,0,4.300641128180492,0.5260850191116333,-0.6647913455963135,red
dnn_5class_cw,22,0,0,1,10.414757643757524,0.9997981786727904,-0.24527017772197723,red
dnn_5class_cw,23,1,1,1,1.9215990167460877,0.952252209186554,-0.5715818405151367,green
dnn_5class_cw,24,0,0,1,1.0105332363721378,0.7172957062721252,-0.6432238817214966,red
dnn_5class_cw,25,2,2,1,15.099437037454896,0.9999783039093018,-0.03782001882791519,amber
dnn_5class_cw,26,0,2,0,1.7649878411349176,0.5575327277183533,-0.6685969829559326,amber
dnn_5class_cw,27,4,4,1,2.0048390482156977,0.8532688617706299,-0.1977156400680542,red
dnn_5class_cw,28,3,0,0,38.66311479908894,0.9998730421066284,-0.06631409376859665,red
dnn_5class_cw,29,1,1,1,60.930018422082085,0.9999337196350098,-0.01566999964416027,green
dnn_5class_cw,30,1,1,1,1.7149099804497712,0.9533457159996032,-0.439628005027771,green
dnn_5class_cw,31,4,4,1,1.2346424496479915,0.7759571075439453,-0.40652239322662354,red
dnn_5class_cw,32,2,0,0,0.5019266484537751,0.6753925681114197,-0.8928468227386475,red
dnn_5class_cw,33,2,2,1,3.894844854921675,0.9999783039093018,-0.005195294506847858,amber
dnn_5class_cw,34,1,1,1,29.827866231378195,0.9999337196350098,-0.024389557540416718,green
dnn_5class_cw,35,3,0,0,145.80723871345305,0.9998859167099,-0.031157780438661575,red
dnn_5class_cw,36,1,1,1,42.673542744646184,0.9999337196350098,-0.023677019402384758,green
dnn_5class_cw,37,1,1,1,37.7508780729963,0.9999337196350098,-0.007053285371512175,green
dnn_5class_cw,38,1,1,1,12.54300592275959,0.9864201545715332,-0.13918648660182953,green
dnn_5class_cw,39,2,2,1,5.395576388261182,0.9999783039093018,-0.01305412407964468,amber
dnn_5class_cw,40,0,0,1,8.869197208058228,0.9997984766960144,-0.13485442101955414,red
dnn_5class_cw,41,3,0,0,2.8813486310424046,0.9999337196350098,-0.020935364067554474,red
dnn_5class_cw,42,1,1,1,42.72191527342177,0.9999337196350098,-0.008770408108830452,green
dnn_5class_cw,43,2,0,0,1.3769154082259119,0.9940295219421388,-0.4687994718551636,red
dnn_5class_cw,44,2,2,1,0.7771211552523958,0.6548131704330444,-0.6196644902229309,amber
dnn_5class_cw,45,3,0,0,1.039539353709097,0.9997984766960144,-0.06994058936834335,red
dnn_5class_cw,46,1,1,1,53.12079281147696,0.9999337196350098,-0.0068428353406488895,green
dnn_5class_cw,47,1,1,1,117.26000440708827,0.9999337196350098,-0.023949310183525085,green
dnn_5class_cw,48,0,0,1,3.113854624616406,0.999798595905304,-0.11851726472377777,red
dnn_5class_cw,49,3,0,0,3.678652686456262,0.972818911075592,-0.7590084671974182,red
dnn_5class_cw,50,2,2,1,55.958926136141855,0.9999783039093018,-0.016049034893512726,amber
dnn_5class_cw,51,2,2,1,0.4764307522261564,0.6684557199478149,-0.6909734606742859,amber
dnn_5class_cw,52,3,0,0,2.502473833729125,0.9997984766960144,-0.09735199064016342,red
dnn_5class_cw,53,1,1,1,30.489036844561028,0.9999337196350098,-0.00485997786745429,green
dnn_5class_cw,54,2,2,1,0.4661758370091211,0.9999783039093018,-0.0033276122994720936,amber
dnn_5class_cw,55,3,0,0,2.345951887254269,0.9999337196350098,-0.15499494969844818,red
dnn_5class_cw,56,1,1,1,32.283261860802064,0.9999337196350098,-0.03556721284985542,green
dnn_5class_cw,57,0,0,1,35.49648013623536,0.999798595905304,-0.02671155519783497,red
dnn_5class_cw,58,2,2,1,1.7591405460069016,0.8904499411582947,-0.3269369304180145,amber
dnn_5class_cw,59,3,3,1,0.5583492911931448,0.627373456954956,-0.34504738450050354,green
dnn_5class_cw,60,0,0,1,15.188129810275564,0.9999337196350098,-0.09482463449239731,red
dnn_5class_cw,61,3,0,0,2.055299730114618,0.992277443408966,-0.7756027579307556,red
dnn_5class_cw,62,0,0,1,14.349564981967651,0.9999337196350098,-0.02908509224653244,red
dnn_5class_cw,63,0,0,1,16.055043727055494,0.9999337196350098,-0.03113720566034317,red
dnn_5class_cw,64,2,1,0,1.900189348374563,0.9978210926055908,-0.2212378978729248,green
dnn_5class_cw,65,0,0,1,108.27163647216688,0.9999337196350098,-0.01290702074766159,red
dnn_5class_cw,66,0,0,1,16.28112185754801,0.999798595905304,-0.04233529418706894,red
dnn_5class_cw,67,1,1,1,2.1038647028110327,0.9999337196350098,-0.08734337985515594,green
dnn_5class_cw,68,0,0,1,68.39482951299627,0.9997984766960144,-0.02257201448082924,red
dnn_5class_cw,69,0,0,1,25.344712126673915,0.9998154044151306,-0.048051781952381134,red
dnn_5class_cw,70,0,0,1,85.8093914255096,0.9999337196350098,-0.03265176713466644,red
dnn_5class_cw,71,2,2,1,124.25899873220571,0.9999783039093018,-0.020826496183872223,amber
dnn_5class_cw,72,0,0,1,5.311273611542196,0.9997984766960144,-0.10535737872123718,red
dnn_5class_cw,73,1,1,1,34.00488530108476,0.9999337196350098,-0.019615838304162025,green
dnn_5class_cw,74,3,3,1,0.5187650659414932,0.5127683281898499,-0.40583616495132446,green
dnn_5class_cw,75,4,0,0,1.6734970683370514,0.8675099611282349,-1.0531002283096313,red
dnn_5class_cw,76,3,0,0,58.73975394148585,0.9999337196350098,-0.06129095330834389,red
dnn_5class_cw,77,2,0,0,1.1269860200283877,0.9997966289520264,-0.6175124049186707,red
dnn_5class_cw,78,0,0,1,25.966264160293033,0.9999337196350098,-0.045542530715465546,red
