dataset,model,sample_position,true_class,pred_class,correct,c1,c2,c3,scts
nsl_kdd_v2,rf_5class_cw,812,2,0,0,0.9337992072105408,0.5384615659713745,0.9337992072105408,77.7237777709961
nsl_kdd_v2,rf_5class_cw,813,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,814,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,815,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,816,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,817,2,2,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,818,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,819,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,820,3,0,0,0.9694730639457703,0.5384615659713745,0.9694730639457703,79.6908950805664
nsl_kdd_v2,rf_5class_cw,821,4,0,0,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,822,1,1,1,0.9999967813491821,0.5384615659713745,0.9999933242797852,81.3548583984375
nsl_kdd_v2,rf_5class_cw,823,3,0,0,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,824,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,825,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,826,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,827,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,828,2,2,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,829,2,2,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,830,3,0,0,0.9919171333312988,0.8181818127632141,0.9919171333312988,93.02511596679688
nsl_kdd_v2,rf_5class_cw,831,3,3,1,0.5454522967338562,0.4285714328289032,0.07901931554079056,26.434499740600586
nsl_kdd_v2,rf_5class_cw,832,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,833,2,0,0,0.8817948698997498,0.8181818127632141,0.8817948698997498,86.00591278076172
nsl_kdd_v2,rf_5class_cw,834,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,835,2,2,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,836,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,837,4,0,0,0.9981347322463989,0.6666666865348816,0.9981347322463989,87.24938201904297
nsl_kdd_v2,rf_5class_cw,838,3,0,0,0.9920233488082886,0.8181818127632141,0.9920233488082886,93.03175354003906
nsl_kdd_v2,rf_5class_cw,839,3,0,0,0.9999961853027344,0.4285714328289032,0.9999961853027344,75.3945541381836
nsl_kdd_v2,rf_5class_cw,840,0,0,1,0.9999967813491821,0.4285714328289032,0.9999967813491821,75.39458465576172
nsl_kdd_v2,rf_5class_cw,841,0,0,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,842,3,0,0,0.9999946355819702,0.8181818127632141,0.9999946355819702,93.52944946289062
nsl_kdd_v2,rf_5class_cw,843,0,0,1,0.9691599011421204,0.8181818127632141,0.9691599011421204,91.5967788696289
nsl_kdd_v2,rf_5class_cw,844,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,845,3,0,0,0.9920011162757874,0.6666666865348816,0.9920011162757874,86.8915786743164
nsl_kdd_v2,rf_5class_cw,846,0,0,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,847,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,848,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,849,4,0,0,0.9998888373374939,0.5384615659713745,0.9998888373374939,81.34909057617188
nsl_kdd_v2,rf_5class_cw,850,2,0,0,0.9557632207870483,0.5384615659713745,0.9557632207870483,78.93782043457031
nsl_kdd_v2,rf_5class_cw,851,1,0,0,0.96947181224823,0.6666666865348816,0.96947181224823,85.57095336914062
nsl_kdd_v2,rf_5class_cw,852,0,0,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,853,1,1,1,0.6010597944259644,0.8181818127632141,0.16887660324573517,43.62937545776367
nsl_kdd_v2,rf_5class_cw,854,2,2,1,0.5659196376800537,0.4285714328289032,0.5659196376800537,51.58351135253906
nsl_kdd_v2,rf_5class_cw,855,3,0,0,0.9920233488082886,0.6666666865348816,0.9920233488082886,86.89287567138672
nsl_kdd_v2,rf_5class_cw,856,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,857,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,858,3,0,0,0.9999954700469971,0.5384615659713745,0.9999954700469971,81.35487365722656
nsl_kdd_v2,rf_5class_cw,859,3,0,0,0.9999852776527405,0.4285714328289032,0.9999852776527405,75.39400482177734
nsl_kdd_v2,rf_5class_cw,860,3,0,0,0.9999875426292419,0.4285714328289032,0.9999875426292419,75.39411926269531
nsl_kdd_v2,rf_5class_cw,861,1,0,0,0.9920233488082886,0.8181818127632141,0.9920233488082886,93.03175354003906
nsl_kdd_v2,rf_5class_cw,862,1,0,0,0.9999967813491821,0.4285714328289032,0.9999967813491821,75.39458465576172
nsl_kdd_v2,rf_5class_cw,863,1,0,0,0.9557632207870483,0.6666666865348816,0.9557632207870483,84.76237487792969
nsl_kdd_v2,rf_5class_cw,864,2,2,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,865,4,0,0,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,866,3,0,0,0.9999875426292419,0.5384615659713745,0.9999875426292419,81.35444641113281
nsl_kdd_v2,rf_5class_cw,867,3,0,0,0.9920603632926941,0.6666666865348816,0.9920603632926941,86.8950424194336
nsl_kdd_v2,rf_5class_cw,868,3,2,0,0.6242753863334656,0.5384615659713745,0.6242753863334656,59.42498016357422
nsl_kdd_v2,rf_5class_cw,869,4,0,0,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,870,2,2,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,871,3,0,0,0.9999967813491821,0.8181818127632141,0.9999967813491821,93.52958679199219
nsl_kdd_v2,rf_5class_cw,872,2,2,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,873,2,2,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,874,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,875,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,876,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,877,0,0,1,0.9999967813491821,0.8181818127632141,0.9999967813491821,93.52958679199219
nsl_kdd_v2,rf_5class_cw,878,3,0,0,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,879,2,0,0,0.901633083820343,0.6666666865348816,0.901633083820343,81.531005859375
nsl_kdd_v2,rf_5class_cw,880,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,881,4,0,0,0.9999936819076538,0.5384615659713745,0.9999936819076538,81.35478210449219
nsl_kdd_v2,rf_5class_cw,882,0,0,1,0.9999967813491821,0.4285714328289032,0.9999967813491821,75.39458465576172
nsl_kdd_v2,rf_5class_cw,883,2,2,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,884,3,0,0,0.9999875426292419,0.5384615659713745,0.9999875426292419,81.35444641113281
nsl_kdd_v2,rf_5class_cw,885,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,886,1,0,0,0.9909363985061646,0.6666666865348816,0.9909363985061646,86.82939147949219
nsl_kdd_v2,rf_5class_cw,887,3,0,0,0.9919171333312988,0.8181818127632141,0.9919171333312988,93.02511596679688
nsl_kdd_v2,rf_5class_cw,888,2,2,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,889,0,0,1,0.9999967813491821,0.8181818127632141,0.9999967813491821,93.52958679199219
nsl_kdd_v2,rf_5class_cw,890,2,2,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,891,0,0,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,892,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,893,3,0,0,0.9999946355819702,0.6666666865348816,0.9999946355819702,87.35773468017578
nsl_kdd_v2,rf_5class_cw,894,4,0,0,0.9152094721794128,0.5384615659713745,0.9152094721794128,76.68878936767578
nsl_kdd_v2,rf_5class_cw,895,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,896,0,0,1,0.9999967813491821,1.0,0.9999967813491821,99.99978637695312
nsl_kdd_v2,rf_5class_cw,897,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,898,3,0,0,0.9557632207870483,0.8181818127632141,0.9557632207870483,90.750732421875
nsl_kdd_v2,rf_5class_cw,899,0,0,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,900,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,901,1,0,0,0.9909363985061646,0.6666666865348816,0.9909363985061646,86.82939147949219
nsl_kdd_v2,rf_5class_cw,902,2,2,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,903,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,904,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,905,2,0,0,0.9691599011421204,0.6666666865348816,0.9691599011421204,85.55259704589844
nsl_kdd_v2,rf_5class_cw,906,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,907,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,908,2,0,0,0.9557632207870483,0.5384615659713745,0.9557632207870483,78.93782043457031
nsl_kdd_v2,rf_5class_cw,909,2,2,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,910,2,2,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,911,4,0,0,0.999975323677063,0.6666666865348816,0.999975323677063,87.35660552978516
nsl_kdd_v2,rf_5class_cw,912,1,1,1,0.7633111476898193,0.5384615659713745,0.506899356842041,59.282432556152344
nsl_kdd_v2,rf_5class_cw,913,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,914,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,915,2,2,1,0.9999967813491821,0.4285714328289032,0.9999967813491821,75.39458465576172
nsl_kdd_v2,rf_5class_cw,916,4,0,0,0.9999946355819702,0.5384615659713745,0.9999946355819702,81.3548355102539
nsl_kdd_v2,rf_5class_cw,917,0,0,1,0.9691599011421204,0.8181818127632141,0.9691599011421204,91.5967788696289
nsl_kdd_v2,rf_5class_cw,918,0,0,1,0.9999967813491821,0.8181818127632141,0.9999967813491821,93.52958679199219
nsl_kdd_v2,rf_5class_cw,919,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,920,3,0,0,0.9919955730438232,0.6666666865348816,0.9919955730438232,86.8912582397461
nsl_kdd_v2,rf_5class_cw,921,1,1,1,0.7690784931182861,0.6666666865348816,0.5189146995544434,64.31690216064453
nsl_kdd_v2,rf_5class_cw,922,1,1,1,0.6384772658348083,0.8181818127632141,0.24682942032814026,50.52008056640625
nsl_kdd_v2,rf_5class_cw,923,3,0,0,0.9999962449073792,0.6666666865348816,0.9999962449073792,87.35783386230469
nsl_kdd_v2,rf_5class_cw,924,3,3,1,0.5454521179199219,0.5384615659713745,0.07901903241872787,28.524255752563477
nsl_kdd_v2,rf_5class_cw,925,1,0,0,0.9506139755249023,0.6666666865348816,0.9506139755249023,84.45765686035156
nsl_kdd_v2,rf_5class_cw,926,3,0,0,0.9999911189079285,0.6666666865348816,0.9999911189079285,87.35753631591797
nsl_kdd_v2,rf_5class_cw,927,3,0,0,0.6727510094642639,0.5384615659713745,0.6727510094642639,62.46275329589844
nsl_kdd_v2,rf_5class_cw,928,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,929,3,0,0,0.9999967813491821,0.8181818127632141,0.9999967813491821,93.52958679199219
nsl_kdd_v2,rf_5class_cw,930,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,931,0,0,1,0.9506139755249023,0.5384615659713745,0.9506139755249023,78.65403747558594
nsl_kdd_v2,rf_5class_cw,932,2,2,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,933,1,0,0,0.9506139755249023,0.6666666865348816,0.9506139755249023,84.45765686035156
nsl_kdd_v2,rf_5class_cw,934,0,0,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,935,2,2,1,0.9999967813491821,0.8181818127632141,0.9999967813491821,93.52958679199219
nsl_kdd_v2,rf_5class_cw,936,4,0,0,0.9999911189079285,0.8181818127632141,0.9999911189079285,93.52922821044922
nsl_kdd_v2,rf_5class_cw,937,4,0,0,0.9999520778656006,0.6666666865348816,0.9999520778656006,87.35525512695312
nsl_kdd_v2,rf_5class_cw,938,3,0,0,0.9999945759773254,0.8181818127632141,0.9999945759773254,93.52944946289062
nsl_kdd_v2,rf_5class_cw,939,0,0,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,940,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,941,2,0,0,0.572738766670227,0.5384615659713745,0.572738766670227,56.10771942138672
nsl_kdd_v2,rf_5class_cw,942,3,0,0,0.9506139755249023,0.6666666865348816,0.9506139755249023,84.45765686035156
nsl_kdd_v2,rf_5class_cw,943,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,944,1,1,1,0.9999967813491821,0.4285714328289032,0.9999933242797852,75.39449310302734
nsl_kdd_v2,rf_5class_cw,945,3,0,0,0.9999961256980896,0.6666666865348816,0.9999961256980896,87.35782623291016
nsl_kdd_v2,rf_5class_cw,946,3,0,0,0.9920603632926941,1.0,0.9920603632926941,99.46998596191406
nsl_kdd_v2,rf_5class_cw,947,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,948,0,0,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,949,0,0,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,950,3,0,0,0.9691561460494995,0.5384615659713745,0.9691561460494995,79.67353057861328
nsl_kdd_v2,rf_5class_cw,951,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,952,2,2,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,953,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,954,1,2,0,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,955,3,2,0,0.6242753267288208,0.5384615659713745,0.6242753267288208,59.42497253417969
nsl_kdd_v2,rf_5class_cw,956,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,957,1,0,0,0.8711149096488953,0.6666666865348816,0.8711149096488953,79.68071746826172
nsl_kdd_v2,rf_5class_cw,958,3,0,0,0.9920233488082886,0.6666666865348816,0.9920233488082886,86.89287567138672
nsl_kdd_v2,rf_5class_cw,959,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,960,0,2,0,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,961,2,2,1,0.9999967813491821,0.8181818127632141,0.9999967813491821,93.52958679199219
nsl_kdd_v2,rf_5class_cw,962,1,1,1,0.9999967813491821,0.5384615659713745,0.9999933242797852,81.3548583984375
nsl_kdd_v2,rf_5class_cw,963,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,964,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,965,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,966,3,0,0,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,967,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,968,3,3,1,0.537165641784668,0.5384615659713745,0.06222931295633316,26.20711898803711
nsl_kdd_v2,rf_5class_cw,969,4,3,0,0.9683424234390259,0.4285714328289032,0.9358570575714111,72.96040344238281
nsl_kdd_v2,rf_5class_cw,970,3,0,0,0.9999961853027344,0.4285714328289032,0.9999961853027344,75.3945541381836
nsl_kdd_v2,rf_5class_cw,971,3,3,1,0.5064508318901062,0.4285714328289032,0.0,0.6009709239006042
nsl_kdd_v2,rf_5class_cw,972,3,0,0,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,973,0,0,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,974,0,0,1,0.9919171333312988,0.8181818127632141,0.9919171333312988,93.02511596679688
nsl_kdd_v2,rf_5class_cw,975,2,2,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,976,2,2,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,977,4,0,0,0.582399845123291,0.4285714328289032,0.582399845123291,52.58015823364258
nsl_kdd_v2,rf_5class_cw,978,2,2,1,0.9999961853027344,0.5384615659713745,0.9999961853027344,81.35491943359375
nsl_kdd_v2,rf_5class_cw,979,3,0,0,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,980,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,981,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,982,2,0,0,0.901633083820343,0.6666666865348816,0.901633083820343,81.531005859375
nsl_kdd_v2,rf_5class_cw,983,2,2,1,0.9999967813491821,0.4285714328289032,0.9999967813491821,75.39458465576172
nsl_kdd_v2,rf_5class_cw,984,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,985,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,986,2,2,1,0.9999967813491821,0.4285714328289032,0.9999967813491821,75.39458465576172
nsl_kdd_v2,rf_5class_cw,987,3,0,0,0.9920220971107483,0.6666666865348816,0.9920220971107483,86.89280700683594
nsl_kdd_v2,rf_5class_cw,988,3,0,0,0.9920233488082886,0.6666666865348816,0.9920233488082886,86.89287567138672
nsl_kdd_v2,rf_5class_cw,989,1,1,1,0.9999967813491821,0.8181818127632141,0.9999933242797852,93.52947235107422
nsl_kdd_v2,rf_5class_cw,990,3,0,0,0.9999946355819702,0.5384615659713745,0.9999946355819702,81.3548355102539
nsl_kdd_v2,rf_5class_cw,991,2,0,0,0.901633083820343,0.6666666865348816,0.901633083820343,81.531005859375
nsl_kdd_v2,rf_5class_cw,992,3,0,0,0.9999961853027344,0.6666666865348816,0.9999961853027344,87.35782623291016
nsl_kdd_v2,rf_5class_cw,993,0,0,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,994,0,0,1,0.9999967813491821,0.6666666865348816,0.9999967813491821,87.35786437988281
nsl_kdd_v2,rf_5class_cw,995,1,1,1,0.5199986100196838,0.5384615659713745,0.0,0.6542125940322876
nsl_kdd_v2,rf_5class_cw,996,1,1,1,0.9999967813491821,0.6666666865348816,0.9999933242797852,87.35775756835938
nsl_kdd_v2,rf_5class_cw,997,2,2,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,rf_5class_cw,998,4,0,0,0.99998539686203,0.5384615659713745,0.99998539686203,81.35433197021484
nsl_kdd_v2,rf_5class_cw,999,0,0,1,0.9999967813491821,0.5384615659713745,0.9999967813491821,81.35494232177734
nsl_kdd_v2,xgb_5class_cw,0,0,0,1,0.9999966621398926,0.5384615659713745,0.9999966621398926,81.35494232177734
nsl_kdd_v2,xgb_5class_cw,1,4,0,0,0.9999960660934448,0.6666666865348816,0.9999960660934448,87.35781860351562
nsl_kdd_v2,xgb_5class_cw,2,3,0,0,0.9999966621398926,0.6666666865348816,0.9999966621398926,87.35785675048828
nsl_kdd_v2,xgb_5class_cw,3,3,0,0,0.9999966621398926,0.5384615659713745,0.9999966621398926,81.35494232177734
nsl_kdd_v2,xgb_5class_cw,4,0,0,1,0.9999966621398926,0.5384615659713745,0.9999966621398926,81.35494232177734
nsl_kdd_v2,xgb_5class_cw,5,2,0,0,0.5999979972839355,0.6666666865348816,0.5999979972839355,62.14451217651367
nsl_kdd_v2,xgb_5class_cw,6,4,0,0,0.9999843835830688,0.5384615659713745,0.9999843835830688,81.35427856445312
nsl_kdd_v2,xgb_5class_cw,7,3,0,0,0.9999966621398926,0.6666666865348816,0.9999966621398926,87.35785675048828
nsl_kdd_v2,xgb_5class_cw,8,1,1,1,0.9729698300361633,0.3333333432674408,0.9070687890052795,66.5078353881836
nsl_kdd_v2,xgb_5class_cw,9,0,0,1,0.9999966621398926,0.5384615659713745,0.9999966621398926,81.35494232177734
nsl_kdd_v2,xgb_5class_cw,10,2,2,1,0.9999966621398926,0.5384615659713745,0.9999966621398926,81.35494232177734
nsl_kdd_v2,xgb_5class_cw,11,2,2,1,0.9999966621398926,0.6666666865348816,0.9999966621398926,87.35785675048828
nsl_kdd_v2,xgb_5class_cw,12,0,0,1,0.9999966621398926,0.5384615659713745,0.9999966621398926,81.35494232177734
nsl_kdd_v2,xgb_5class_cw,13,1,0,0,0.9999966621398926,0.8181818127632141,0.9999966621398926,93.52957916259766
nsl_kdd_v2,xgb_5class_cw,14,3,0,0,0.9999966621398926,0.5384615659713745,0.9999966621398926,81.35494232177734
nsl_kdd_v2,xgb_5class_cw,15,0,2,0,0.9999966621398926,0.6666666865348816,0.9999966621398926,87.35785675048828
nsl_kdd_v2,xgb_5class_cw,16,0,0,1,0.9999966621398926,0.5384615659713745,0.9999966621398926,81.35494232177734
nsl_kdd_v2,xgb_5class_cw,17,3,0,0,0.9999966621398926,0.6666666865348816,0.9999966621398926,87.35785675048828
nsl_kdd_v2,xgb_5class_cw,18,0,0,1,0.9999966621398926,0.5384615659713745,0.9999966621398926,81.35494232177734
nsl_kdd_v2,xgb_5class_cw,19,0,0,1,0.9999966621398926,0.5384615659713745,0.9999966621398926,81.35494232177734
nsl_kdd_v2,xgb_5class_cw,20,0,0,1,0.9999966621398926,0.5384615659713745,0.9999966621398926,81.35494232177734
nsl_kdd_v2,xgb_5class_cw,21,3,0,0,0.9999966621398926,0.5384615659713745,0.9999966621398926,81.35494232177734
nsl_kdd_v2,xgb_5class_cw,22,0,0,1,0.9999966621398926,0.4285714328289032,0.9999966621398926,75.39457702636719
nsl_kdd_v2,xgb_5class_cw,23,1,1,1,0.7467947602272034,0.5384615659713745,0.12946629524230957,37.33970642089844
nsl_kdd_v2,xgb_5class_cw,24,0,0,1,0.9999963045120239,0.6666666865348816,0.9999963045120239,87.35783386230469
nsl_kdd_v2,xgb_5class_cw,25,2,2,1,0.9999966621398926,0.6666666865348816,0.9999966621398926,87.35785675048828
nsl_kdd_v2,xgb_5class_cw,26,0,0,1,0.9999966621398926,0.5384615659713745,0.9999966621398926,81.35494232177734
nsl_kdd_v2,xgb_5class_cw,27,4,4,1,0.9726651906967163,0.4285714328289032,0.9726651906967163,74.01447296142578
nsl_kdd_v2,xgb_5class_cw,28,3,0,0,0.9999966621398926,0.6666666865348816,0.9999966621398926,87.35785675048828
nsl_kdd_v2,xgb_5class_cw,29,1,1,1,0.9999966621398926,0.5384615659713745,0.9999884963035583,81.35472106933594
nsl_kdd_v2,xgb_5class_cw,30,1,1,1,0.9729698300361633,0.5384615659713745,0.9070687890052795,78.03656005859375
nsl_kdd_v2,xgb_5class_cw,31,4,0,0,0.5999976396560669,0.5384615659713745,0.5999976396560669,57.874149322509766
nsl_kdd_v2,xgb_5class_cw,32,2,2,1,0.9729698300361633,0.6666666865348816,0.9729698300361633,85.77667236328125
