dataset,model,sample_position,true_class,pred_class,correct,c1,c2,c3,scts
nsl_kdd_v2,xgb_5class_cw,44,2,2,1,0.6776940822601318,0.6666666865348816,0.0,0.7673274874687195
nsl_kdd_v2,xgb_5class_cw,45,3,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,46,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,47,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,48,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,49,3,0,0,0.999997615814209,0.5384615659713745,0.0,0.8135504126548767
nsl_kdd_v2,xgb_5class_cw,50,2,2,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,51,2,0,0,0.6249988079071045,0.8181818127632141,0.0,0.7996678352355957
nsl_kdd_v2,xgb_5class_cw,52,3,0,0,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,53,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,54,2,2,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,55,3,0,0,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,56,1,1,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,57,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,58,2,2,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,59,3,3,1,0.9902912378311157,0.5384615659713745,0.9775335788726807,80.47909545898438
nsl_kdd_v2,xgb_5class_cw,60,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,61,3,0,0,0.5339796543121338,0.4285714328289032,0.0,0.6116682291030884
nsl_kdd_v2,xgb_5class_cw,62,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,63,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,64,2,0,0,0.9999979138374329,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,65,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,66,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,67,1,1,1,0.9666647911071777,0.5384615659713745,0.0,0.804408848285675
nsl_kdd_v2,xgb_5class_cw,68,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,69,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,70,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,71,2,2,1,0.9999979734420776,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,72,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,73,1,1,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,74,3,3,1,0.9898931980133057,0.5384615659713745,0.9766125082969666,80.44303131103516
nsl_kdd_v2,xgb_5class_cw,75,4,4,1,0.966545581817627,0.5384615659713745,0.0,0.8043757677078247
nsl_kdd_v2,xgb_5class_cw,76,3,0,0,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,77,2,0,0,0.9999979138374329,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,78,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,79,0,0,1,0.9999979734420776,0.8181818127632141,0.02857142873108387,28.593036651611328
nsl_kdd_v2,xgb_5class_cw,80,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,81,2,2,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,82,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,83,4,0,0,0.9999978542327881,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,84,0,2,0,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,85,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,86,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,87,1,2,0,0.9666647911071777,0.6666666865348816,0.0,0.8637633919715881
nsl_kdd_v2,xgb_5class_cw,88,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,89,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,90,0,2,0,0.9999979734420776,0.4285714328289032,0.0,0.753946840763092
nsl_kdd_v2,xgb_5class_cw,91,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,92,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,93,1,1,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,94,4,3,0,0.5379180908203125,0.3333333432674408,0.0,0.5638949871063232
nsl_kdd_v2,xgb_5class_cw,95,4,0,0,0.9999957084655762,0.8181818127632141,0.0,0.9352964162826538
nsl_kdd_v2,xgb_5class_cw,96,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,97,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,98,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,99,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,100,3,0,0,0.9999979138374329,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,101,2,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,102,2,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,103,3,0,0,0.9999979138374329,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,104,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,105,3,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,106,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,107,2,0,0,0.6249988079071045,0.8181818127632141,0.0,0.7996678352355957
nsl_kdd_v2,xgb_5class_cw,108,2,2,1,0.7407394647598267,0.5384615659713745,0.0,0.7361053824424744
nsl_kdd_v2,xgb_5class_cw,109,4,0,0,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,110,4,3,0,0.9206018447875977,0.5384615659713745,0.8162699937820435,73.96395111083984
nsl_kdd_v2,xgb_5class_cw,111,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,112,3,0,0,0.9999979734420776,0.8181818127632141,0.02857142873108387,28.593036651611328
nsl_kdd_v2,xgb_5class_cw,113,0,0,1,0.9999979138374329,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,114,2,0,0,0.9999979138374329,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,115,0,0,1,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,116,2,0,0,0.6249988079071045,0.6666666865348816,0.0,0.746900200843811
nsl_kdd_v2,xgb_5class_cw,117,3,0,0,0.6249988079071045,0.5384615659713745,0.0,0.6955759525299072
nsl_kdd_v2,xgb_5class_cw,118,3,0,0,0.9999979138374329,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,119,2,2,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,120,1,1,1,0.9999979734420776,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,121,3,0,0,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,122,3,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,123,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,124,2,0,0,0.6249988079071045,0.6666666865348816,0.0,0.746900200843811
nsl_kdd_v2,xgb_5class_cw,125,1,1,1,0.4999989867210388,0.5384615659713745,0.0,0.6457155346870422
nsl_kdd_v2,xgb_5class_cw,126,1,1,1,0.9999979734420776,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,127,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,128,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,129,1,1,1,0.9666647911071777,0.5384615659713745,0.0,0.804408848285675
nsl_kdd_v2,xgb_5class_cw,130,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,131,1,1,1,0.9999979734420776,0.4285714328289032,0.0,0.753946840763092
nsl_kdd_v2,xgb_5class_cw,132,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,133,1,1,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,134,2,2,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,135,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,136,4,0,0,0.6249909996986389,0.5384615659713745,0.0,0.695573091506958
nsl_kdd_v2,xgb_5class_cw,137,4,3,0,0.5471259951591492,0.5384615659713745,0.0,0.6653966903686523
nsl_kdd_v2,xgb_5class_cw,138,3,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,139,3,0,0,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,140,2,2,1,0.9999979734420776,1.0,0.0,0.9999991655349731
nsl_kdd_v2,xgb_5class_cw,141,2,2,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,142,3,0,0,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,143,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,144,2,2,1,0.7407394647598267,1.0,0.0,0.9048051834106445
nsl_kdd_v2,xgb_5class_cw,145,2,2,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,146,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,147,1,1,1,0.9999979734420776,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,148,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,149,2,2,1,0.9999979734420776,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,150,3,0,0,0.9999979138374329,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,151,2,2,1,0.7407394647598267,0.6666666865348816,0.0,0.7904201745986938
nsl_kdd_v2,xgb_5class_cw,152,2,0,0,0.6249988079071045,0.6666666865348816,0.0,0.746900200843811
nsl_kdd_v2,xgb_5class_cw,153,0,0,1,0.9999979734420776,0.4285714328289032,0.02857142873108387,23.04896354675293
nsl_kdd_v2,xgb_5class_cw,154,0,0,1,0.9999979734420776,0.4285714328289032,0.02857142873108387,23.04896354675293
nsl_kdd_v2,xgb_5class_cw,155,1,0,0,0.9999979734420776,0.4285714328289032,0.02857142873108387,23.04896354675293
nsl_kdd_v2,xgb_5class_cw,156,2,2,1,0.9999979734420776,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,157,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,158,1,0,0,0.8265880346298218,0.5384615659713745,0.0,0.7635096311569214
nsl_kdd_v2,xgb_5class_cw,159,4,4,1,0.5264905095100403,0.3333333432674408,0.0,0.5598732233047485
nsl_kdd_v2,xgb_5class_cw,160,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,161,2,2,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,162,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,163,1,1,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,164,2,2,1,0.9999979734420776,0.4285714328289032,0.0,0.753946840763092
nsl_kdd_v2,xgb_5class_cw,165,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,166,2,2,1,0.7407394647598267,0.6666666865348816,0.0,0.7904201745986938
nsl_kdd_v2,xgb_5class_cw,167,3,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,168,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,169,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,170,1,1,1,0.9905639886856079,0.5384615659713745,0.0,0.8109841346740723
nsl_kdd_v2,xgb_5class_cw,171,2,2,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,172,2,1,0,0.9905639886856079,0.6666666865348816,0.0,0.8708239793777466
nsl_kdd_v2,xgb_5class_cw,173,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,174,1,1,1,0.9999979734420776,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,175,2,1,0,0.9666647911071777,0.5384615659713745,0.0,0.804408848285675
nsl_kdd_v2,xgb_5class_cw,176,1,1,1,0.9999979734420776,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,177,3,0,0,0.9999979138374329,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,178,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,179,4,4,1,0.6729661822319031,0.5384615659713745,0.0,0.7129338979721069
nsl_kdd_v2,xgb_5class_cw,180,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,181,3,0,0,0.6249988079071045,0.5384615659713745,0.0,0.6955759525299072
nsl_kdd_v2,xgb_5class_cw,182,1,1,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,183,1,1,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,184,4,0,0,0.9999979138374329,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,185,1,1,1,0.9999979734420776,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,186,0,0,1,0.9999978542327881,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,187,0,0,1,0.9999979734420776,0.8181818127632141,0.02857142873108387,28.593036651611328
nsl_kdd_v2,xgb_5class_cw,188,3,0,0,0.6249988079071045,0.6666666865348816,0.0,0.746900200843811
nsl_kdd_v2,xgb_5class_cw,189,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,190,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,191,4,4,1,0.9666604995727539,0.5384615659713745,0.0,0.8044075965881348
nsl_kdd_v2,xgb_5class_cw,192,1,1,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,193,3,0,0,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,194,3,0,0,0.9999979734420776,0.8181818127632141,0.02857142873108387,28.593036651611328
nsl_kdd_v2,xgb_5class_cw,195,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,196,2,0,0,0.9999979138374329,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,197,4,0,0,0.9999979138374329,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,198,3,0,0,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,199,4,0,0,0.9333156943321228,0.6666666865348816,0.0,0.8537139892578125
nsl_kdd_v2,xgb_5class_cw,200,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,201,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,202,2,2,1,0.7407394647598267,0.8181818127632141,0.0,0.8462623953819275
nsl_kdd_v2,xgb_5class_cw,203,4,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,204,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,205,4,0,0,0.9999963641166687,0.6666666865348816,0.0,0.8735792636871338
nsl_kdd_v2,xgb_5class_cw,206,2,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,207,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,208,2,0,0,0.6249988079071045,0.6666666865348816,0.0,0.746900200843811
nsl_kdd_v2,xgb_5class_cw,209,2,2,1,0.9999979734420776,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,210,3,0,0,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,211,1,0,0,0.9999979734420776,0.3333333432674408,0.02857142873108387,21.196781158447266
nsl_kdd_v2,xgb_5class_cw,212,1,1,1,0.9999979734420776,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,213,2,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,214,0,0,1,0.9999979734420776,0.4285714328289032,0.02857142873108387,23.04896354675293
nsl_kdd_v2,xgb_5class_cw,215,3,0,0,0.9999979138374329,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,216,3,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,217,3,0,0,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,218,3,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,219,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,220,2,0,0,0.6249988079071045,0.8181818127632141,0.0,0.7996678352355957
nsl_kdd_v2,xgb_5class_cw,221,1,1,1,0.9999979734420776,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,222,1,0,0,0.571427583694458,0.5384615659713745,0.0,0.6751059293746948
nsl_kdd_v2,xgb_5class_cw,223,1,1,1,0.9999979734420776,0.4285714328289032,0.0,0.753946840763092
nsl_kdd_v2,xgb_5class_cw,224,1,1,1,0.7067946195602417,0.5384615659713745,0.0,0.7246849536895752
nsl_kdd_v2,xgb_5class_cw,225,2,1,0,0.9905639886856079,0.5384615659713745,0.0,0.8109841346740723
nsl_kdd_v2,xgb_5class_cw,226,2,2,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,227,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,228,3,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,229,0,0,1,0.9999979138374329,0.4285714328289032,0.0,0.7539467811584473
nsl_kdd_v2,xgb_5class_cw,230,2,2,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,231,1,1,1,0.9999979734420776,0.4285714328289032,0.0,0.753946840763092
nsl_kdd_v2,xgb_5class_cw,232,2,2,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,233,3,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,234,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,235,3,0,0,0.9999979138374329,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,236,1,1,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,237,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,238,2,2,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,239,3,0,0,0.9999977350234985,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,240,1,1,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,241,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,242,4,0,0,0.9999467730522156,0.5384615659713745,0.0,0.8135367035865784
nsl_kdd_v2,xgb_5class_cw,243,3,0,0,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,244,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,245,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,246,1,0,0,0.9999979138374329,0.8181818127632141,0.0,0.9352970719337463
nsl_kdd_v2,xgb_5class_cw,247,1,1,1,0.9999979734420776,0.3333333432674408,0.0,0.6933606863021851
nsl_kdd_v2,xgb_5class_cw,248,3,0,0,0.9999979734420776,0.8181818127632141,0.02857142873108387,28.593036651611328
nsl_kdd_v2,xgb_5class_cw,249,3,0,0,0.9999979138374329,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,250,3,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,251,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,252,3,0,0,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,253,1,0,0,0.571427583694458,0.8181818127632141,0.0,0.7761344313621521
nsl_kdd_v2,xgb_5class_cw,254,3,3,1,0.5611559152603149,0.4285714328289032,0.0,0.621873676776886
nsl_kdd_v2,xgb_5class_cw,255,1,0,0,0.9999979138374329,0.4285714328289032,0.0,0.7539467811584473
nsl_kdd_v2,xgb_5class_cw,256,2,2,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,257,1,0,0,0.8265880346298218,0.6666666865348816,0.0,0.819846510887146
nsl_kdd_v2,xgb_5class_cw,258,2,2,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,259,0,0,1,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,260,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,261,4,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,262,3,0,0,0.9999979138374329,0.5384615659713745,0.0,0.8135504722595215
nsl_kdd_v2,xgb_5class_cw,263,0,0,1,0.9997817873954773,0.5384615659713745,0.0,0.813491940498352
nsl_kdd_v2,xgb_5class_cw,264,4,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,265,3,0,0,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,266,3,0,0,0.9999979734420776,0.6666666865348816,0.02857142873108387,26.70627212524414
nsl_kdd_v2,xgb_5class_cw,267,0,0,1,0.9999979734420776,0.5384615659713745,0.02857142873108387,24.87111473083496
nsl_kdd_v2,xgb_5class_cw,268,1,1,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,269,1,1,1,0.9999979734420776,0.5384615659713745,0.0,0.813550591468811
nsl_kdd_v2,xgb_5class_cw,270,0,0,1,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,271,2,0,0,0.9999979138374329,0.6666666865348816,0.0,0.873579740524292
nsl_kdd_v2,xgb_5class_cw,272,1,1,1,0.9999979734420776,0.6666666865348816,0.0,0.873579740524292
